video_id,author,text,like_count,published_at,source_channel,video_title,text_length,len_bucket,clean_text,sentiment_label,sentiment_score,polarity
OHGnsJYi4tQ,@muhammadfaniihsan3704,"seri note pro 5g emang best sih, pakai note 13 pro 5g masih gacor smpe sekarang",0,2026-01-24T00:19:55Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,16,long(14-30),seri note pro 5g emang best sih pakai note 13 pro 5g masih mudah menang smpe sekarang,positive,0.9963659048080444,1
OHGnsJYi4tQ,@SaidTalla-z6n,Masih pake note 8 pro,0,2026-02-01T04:26:13Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih pake note 8 pro,positive,0.5670510530471802,1
OHGnsJYi4tQ,@zekkaiysscc,baru aja beli redmi note 14 pro+ 5G bulan November 😢,0,2026-01-25T13:36:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),baru aja beli redmi note 14 pro 5g bulan november,neutral,0.931814432144165,0
OHGnsJYi4tQ,@星尘简史,Isi box hp nya apa saja mimin ?,0,2026-01-24T03:39:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),isi box ponsel nya apa saja mimin,neutral,0.9874157309532166,0
OHGnsJYi4tQ,@elmathics,"bang, note 14 pro 5g masih oke ga",0,2026-01-25T09:13:32Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),bang note 14 pro 5g masih oke tidak,negative,0.971783459186554,-1
OHGnsJYi4tQ,@RollyDhira-rz1et,Desain kameranya 😅 adoohh gk jdi beli saya,0,2026-01-24T05:27:41Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),desain kameranya adoohh tidak jdi beli saya,negative,0.9864353537559509,-1
OHGnsJYi4tQ,@ajunkoii5309,Masih pakai redmi note 9 pro 😁,0,2026-01-27T04:43:46Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),masih pakai redmi note 9 pro,neutral,0.8226540088653564,0
OHGnsJYi4tQ,@MultiSens31,Nonto pake note 12 pro,0,2026-01-31T02:41:54Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),nonto pake note 12 pro,neutral,0.9949420094490051,0
OHGnsJYi4tQ,@ekosaputro2529,"Gede pol, agak susah buat pake 1 tangan",0,2026-02-03T17:20:15Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),gede pol agak susah buat pake 1 tangan,negative,0.6585361957550049,-1
OHGnsJYi4tQ,@dismasgilangasm4554,Miss u Redmi Note 9 Pro ku yg ilang 2 tahun lalu 😅😂,0,2026-01-24T12:39:17Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),miss u redmi note 9 pro ku yang ilang 2 tahun lalu,neutral,0.989313542842865,0
OHGnsJYi4tQ,@bar3346,Masi make poco f1👍,0,2026-01-24T02:21:14Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),masi make poco f1,neutral,0.9811553955078125,0
OHGnsJYi4tQ,@Senja1Satu,Masih bersama dengan xiaomi redmi note 5,0,2026-01-24T10:34:02Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),masih bersama dengan xiaomi redmi note 5,neutral,0.9967380166053772,0
OHGnsJYi4tQ,@Rezram17Reza,"Masih pake redmi note 13 pro 5g, ini juga beli pas anda review, masa harus beli lagi😂",0,2026-01-25T01:25:09Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,17,long(14-30),masih pake redmi note 13 pro 5g ini juga beli pas anda review masa harus beli lagi,neutral,0.7368910908699036,0
OHGnsJYi4tQ,@hasbunallahharis5247,Saya masih pakai redmi7 bahkan😂masih aman aja,0,2026-01-24T10:12:32Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),saya masih pakai redmi7 bahkan masih aman aja,positive,0.9529379606246948,1
OHGnsJYi4tQ,@EmilianaEmil-k6j,"Klo sama tecno 50 gmna, saran dong",1,2026-01-26T05:28:52Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),kalau sama tecno 50 gmna saran dong,negative,0.9416715502738953,-1
OHGnsJYi4tQ,@thestruk6023,ada yang sama dengan gw pake hp redmi note 13 pro 4G 😁,0,2026-01-24T00:17:29Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),ada yang sama dengan saya pake ponsel redmi note 13 pro 4g,neutral,0.9912323355674744,0
OHGnsJYi4tQ,@rusnasukandar8924,Masih suka muncul iklan ga sih kalo kls atas nya?,0,2026-01-25T02:53:55Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),masih suka muncul iklan tidak sih kalau kls atas nya,negative,0.949013888835907,-1
OHGnsJYi4tQ,@alansimayana680,Kayanya belum bisa 4k/60 deh,0,2026-01-24T13:02:09Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),kayanya belum bisa 4k 60 deh,negative,0.9979047775268555,-1
OHGnsJYi4tQ,@rusdiadriftchanel1709,Lebih berat dari hp Poco X3 Nfc ga bang ?,0,2026-02-01T22:50:42Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),lebih berat dari ponsel poco x3 nfc tidak bang,negative,0.9739813208580017,-1
OHGnsJYi4tQ,@vascosnc5561,Redmi note 12 pro 5g masih oke oke aja hehe,0,2026-01-26T09:37:38Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),redmi note 12 pro 5g masih oke oke aja hehe,neutral,0.5593503713607788,0
OHGnsJYi4tQ,@urlvvv1,Masih setia pakai hape poco f1,0,2026-01-25T11:02:40Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),masih setia pakai ponsel poco f1,neutral,0.6778706908226013,0
OHGnsJYi4tQ,@KaizoBg,"Ya allah mudahan saya tahun depan bise beli hp infinix note 50x 5G aminn ya allah amin, main di hp realme c33 udh gk enak udh banyak bug udh lag main ff Minecraft",1,2026-01-29T11:09:53Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,33,very_long(31+),ya allah mudahan saya tahun depan bise beli ponsel infinix note 50x 5g aminn ya allah amin main di ponsel realme c33 sudah tidak enak sudah banyak bug sudah lag main ff minecraft,negative,0.9860170483589172,-1
OHGnsJYi4tQ,@Morbies92,"gwa pecinta alias pemake Xiaomi ""redmi"" kok jdi ga enak liat posisi kameranya, numpuk ditengah, besar pulak,,, nunggu model terbaru aja nnti klo kek gini",0,2026-01-26T15:38:00Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,25,long(14-30),gwa pecinta alias pemake xiaomi redmi kok jdi tidak enak liat posisi kameranya numpuk ditengah besar pulak nunggu model terbaru aja nnti kalau kek gini,negative,0.9990890026092529,-1
OHGnsJYi4tQ,@marwanisdi5086,Msih di note 13pro 5g 😅,0,2026-01-24T02:21:08Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),msih di note 13pro 5g,neutral,0.9956632256507874,0
OHGnsJYi4tQ,@creatgamer7275,"Tahan benturan? Iya... Soal green line, purple line dijamin gak terjadikah sama screeennya  setelah jatuhan demi jatuhan bagi membuktikan ketahanan benturannya iya 😊",0,2026-01-25T00:50:15Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,23,long(14-30),tahan benturan iya soal green line purple line dijamin tidak terjadikah sama screennya setelah jatuhan demi jatuhan bagi membuktikan ketahanan benturannya iya,positive,0.962962806224823,1
OHGnsJYi4tQ,@thefinality9,"Aku masih pake redmi note 10 5g, udh ganti batre juga😂",0,2026-01-24T00:42:28Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),aku masih pake redmi note 10 5g sudah ganti baterai juga,neutral,0.9986359477043152,0
OHGnsJYi4tQ,@Omaryer24,harga hp pada naik😢...daya beli apakah bakal naik,0,2026-01-24T08:43:15Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),harga ponsel pada naik daya beli apakah bakal naik,neutral,0.9962993264198303,0
OHGnsJYi4tQ,@jayzgaban3697,Yg 4G aja keren..full layar bok...kayak Poco f7 yg 4 jutaan...,0,2026-01-25T15:26:12Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),yang 4g aja bagus full layar bok kayak poco f7 yang 4 jutaan,positive,0.984351634979248,1
OHGnsJYi4tQ,@mahezasheenbey8467,Alhamdulillah udah kebeli poco f7,0,2026-02-07T12:30:19Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),alhamdulillah sudah kebeli poco f7,positive,0.9969852566719055,1
OHGnsJYi4tQ,@FZLH15,Masih pake Redmi 9 😢,0,2026-01-24T02:06:07Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih pake redmi 9,neutral,0.9249827265739441,0
OHGnsJYi4tQ,@bobyfirmino5694,Masih pake redmi note 13🎉,0,2026-01-26T13:21:06Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih pake redmi note 13,neutral,0.991534948348999,0
OHGnsJYi4tQ,@nurulzainudin9652,"Baru kebeli redmi note 14 4g seminggu yg lalu, Alhamdulillah disyukuri apapun itu rezeki kita",0,2026-01-24T06:03:54Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,15,long(14-30),baru kebeli redmi note 14 4g seminggu yang lalu alhamdulillah disyukuri apapun itu rezeki kita,positive,0.9638851881027222,1
OHGnsJYi4tQ,@yusufofficial3108,masih pake redmi 8A😢,0,2026-01-24T04:18:15Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),masih pake redmi 8a,neutral,0.9883964657783508,0
OHGnsJYi4tQ,@rahmatcarissacitra,Alhamdulillah masih harus setia dulu dengan Redmi 9A.,0,2026-01-23T22:52:15Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),alhamdulillah masih harus setia dulu dengan redmi 9a,positive,0.9964175224304199,1
OHGnsJYi4tQ,@CeritaApil,Masih pakai note 8 pro bang😅,0,2026-01-24T14:04:12Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),masih pakai note 8 pro bang,neutral,0.6003931164741516,0
OHGnsJYi4tQ,@juanghariku6527,masih pakai redminote 10pro😅,0,2026-01-26T16:08:18Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),masih pakai redminote 10pro,neutral,0.9628154039382935,0
OHGnsJYi4tQ,@Ambulan_Desa,masih nonton pake redmi 10c,0,2026-01-26T05:39:54Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih nonton pake redmi 10c,positive,0.533073902130127,1
OHGnsJYi4tQ,@gxpushsoenda7368,"masih pake 12 pro 5g,, sempat layar lepas nya lepas tombol on off lepas ,,TPI masih ok ok lah GK mau ikut an orang yg banyak duit tiap ada hp baru beli .......",0,2026-01-24T04:52:49Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,33,very_long(31+),masih pake 12 pro 5g sempat layar lepas nya lepas tombol on off lepas tapi masih ok ok lah tidak mau ikut an orang yang banyak duit tiap ada ponsel baru beli,negative,0.9723400473594666,-1
OHGnsJYi4tQ,@agusframearyo9679,Redmi note 10S masi gacor ampe sekarang.,0,2026-01-24T11:27:06Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),redmi note 10s masi mudah menang ampe sekarang,positive,0.8430968523025513,1
OHGnsJYi4tQ,@alifrizki8827,Nonton review ini pake redmi note8pro 😅,0,2026-01-26T09:43:23Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton review ini pake redmi note8pro,neutral,0.5692013502120972,0
OHGnsJYi4tQ,@riannurcahyo4362,Masih enak si renot 13 pro plus 5g ❤,0,2026-01-26T16:59:01Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,9,medium(6-13),masih enak si renot 13 pro plus 5g,positive,0.9986109733581543,1
OHGnsJYi4tQ,@Batam4cell,saya pecinta xiaomi . kali ini kurang suka sama bentuk camera belakangnya,1,2026-01-24T10:07:18Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),saya pecinta xiaomi kali ini kurang suka sama bentuk camera belakangnya,negative,0.998685896396637,-1
OHGnsJYi4tQ,@aurelliaputriansyah5511,masih pakai redmi note 12 pro 5g 😅,0,2026-01-24T07:37:00Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),masih pakai redmi note 12 pro 5g,neutral,0.9976682066917419,0
OHGnsJYi4tQ,@isnanaziz-b8w,"saya baru beli second redmi note 10pro
karena hp lama note 8 matot wkwkwk :v",0,2026-02-05T05:00:54Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,15,long(14-30),saya baru beli second redmi note 10pro karena ponsel lama note 8 matot wkwkwk v,neutral,0.7172375917434692,0
OHGnsJYi4tQ,@DindaPamungkas-n8f,"Note 15 pro plus cuma pake sd 7 gen 4 tapi harga udh mau 6jt , sedang iqoo neo 10 udh pake sd 8s gen 4 harga ny beda dikit tp spek nya d atas, buset dah",0,2026-01-24T01:03:44Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,37,very_long(31+),note 15 pro plus cuma pake sd 7 gen 4 tapi harga sudah mau 6jt sedang iqoo neo 10 sudah pake sd 8s gen 4 harga ny beda dikit tapi spek nya d atas terkejut dah,negative,0.9868171811103821,-1
OHGnsJYi4tQ,@MidLane277,"Pengin yg redmi note 15 pro nya cakep , tp tampilan kamera b bikin risih 😂 , bingung",0,2026-01-26T14:40:00Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,18,long(14-30),pengin yang redmi note 15 pro nya cakep tapi tampilan kamera b bikin risih bingung,positive,0.95,1
OHGnsJYi4tQ,@tonsky137,"sbnrny bagus, api bisa gk sih KAMERANYA JGN SEGEDE GABAN NJIR kwkw minimalis aaja",0,2026-02-06T01:17:35Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,14,long(14-30),sbnrny bagus api bisa tidak sih kameranya jangan segede gaban njir kwkw minimalis aaja,negative,0.9597615599632263,-1
OHGnsJYi4tQ,@BangDans69,Masih bertahan di Redmi 9T,0,2026-01-23T23:05:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih bertahan di redmi 9t,positive,0.8685176372528076,1
OHGnsJYi4tQ,@aljiyaiyang9010,Bang kapan bahas OPPO Reno 15 series??,0,2026-01-24T02:21:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),bang kapan bahas oppo reno 15 series,neutral,0.9986556768417358,0
OHGnsJYi4tQ,@ElangMahesajenar,Coba review Samsung a17 🤔,1,2026-01-25T12:53:50Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),coba review samsung a17,neutral,0.981931209564209,0
OHGnsJYi4tQ,@novrizalrizal1198,Redmi note 14 pro gw pernah jatoh dari ketinggian pala orang dewasa di candi Prambanan karna pas naro hp buat foto foto tapi Alhamdulillah nya gak kenapa napa bahkan bunyi jatoh nya serem banget padahal,0,2026-01-26T05:39:45Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,35,very_long(31+),redmi note 14 pro saya pernah jatoh dari ketinggian pala orang dewasa di candi prambanan karena pas naro ponsel buat foto foto tapi alhamdulillah nya tidak kenapa napa bahkan bunyi jatoh nya serem sangat padahal,negative,0.7288054823875427,-1
OHGnsJYi4tQ,@isfanmuzhaffar5476,Better beli ini atau poco f7?,0,2026-01-25T04:55:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),better beli ini atau poco f7,neutral,0.9931409955024719,0
OHGnsJYi4tQ,@yamayukirizky1317,"Guys minta saran dong, mending beli renot 15 pro ato beli poco f7 bekas?",0,2026-01-24T05:40:38Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,14,long(14-30),guys minta saran dong mending beli renot 15 pro ato beli poco f7 bekas,neutral,0.9244521260261536,0
OHGnsJYi4tQ,@theteachingminds7668,"Nonton pakai Redmi note 9 pro 6/64 😬 kemarin gak tertarik redmi note 14 karena lensa kamera rame bener, eh note 15 ternyata masih sama :( kayaknya mau ngincer Poco aja buat ganti hape",0,2026-01-25T12:58:41Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,34,very_long(31+),nonton pakai redmi note 9 pro 6 64 kemarin tidak tertarik redmi note 14 karena lensa kamera rame bener eh note 15 ternyata masih sama kayaknya mau ngincer poco aja buat ganti ponsel,negative,0.8716074228286743,-1
OHGnsJYi4tQ,@jainalarifin4023,hp gw oppo a7 2018 :(,0,2026-01-25T22:36:02Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),ponsel saya oppo a7 2018,neutral,0.9743689298629761,0
OHGnsJYi4tQ,@elevenzrt553,Alhamdulillah udah pakai Redmi Note 15 Pro sekarang,0,2026-02-01T08:09:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),alhamdulillah sudah pakai redmi note 15 pro sekarang,positive,0.9944243431091309,1
OHGnsJYi4tQ,@alexandrahutauruk77,Lebih suka design redmi sebelumnya,0,2026-01-24T18:07:47Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),lebih suka design redmi sebelumnya,positive,0.9972902536392212,1
OHGnsJYi4tQ,@Benediktus-wz5ki,Masih nggak pengen beranjak dari ReNot 10 5g nigh Bang karena pegangannya nyamaannn😅🤣🤣,1,2026-01-24T14:58:44Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),masih tidak pengen beranjak dari renot 10 5g nigh bang karena pegangannya nyamaann,positive,0.5196561217308044,1
OHGnsJYi4tQ,@rifakids3313,Minimal tau hp terbaru meski gak pernah beli heheheh,0,2026-01-27T07:52:21Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,9,medium(6-13),minimal tau ponsel terbaru meski tidak pernah beli heheheh,positive,0.553020715713501,1
OHGnsJYi4tQ,@nabil7751,"udah lewat 4 generasi aja, masih pake redmi note 11 pro 5g udah 3,5 tahun, minusnya paling di port charger yg longgar sama batre mulai boros",0,2026-01-27T14:34:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,26,long(14-30),sudah lewat 4 generasi aja masih pake redmi note 11 pro 5g sudah 3 5 tahun minusnya paling di port charger yang longgar sama baterai mulai boros,negative,0.9954231381416321,-1
OHGnsJYi4tQ,@cingman3155,Apa kabar HP sy redmi not 8 pro 😅,0,2026-01-27T12:23:03Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,9,medium(6-13),apa kabar ponsel sy redmi not 8 pro,neutral,0.9989286065101624,0
OHGnsJYi4tQ,@AldebaranOnlineShop-k4r,Tukar tambah dengan redmi note 5 pro 😢,0,2026-01-24T09:09:49Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),tukar tambah dengan redmi note 5 pro,neutral,0.9978797435760498,0
OHGnsJYi4tQ,@ysirec,"Seri redmi malesnya cm di bug nya ,sepele tp bikin kesel gw pakai note 9 pro bertahun2 sering kalau malem headset sampe ketiduran tb2 paginya pas headset dicabut dan pakai suara speaker langsung ilang ,solusi simple cm restart cm bikin kesel aja ,sebenarnya hpnya badak dan kuat redmi😂",0,2026-01-26T01:55:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,48,very_long(31+),seri redmi malesnya cm di bug nya sepele tapi bikin kesel saya pakai note 9 pro bertahun2 sering kalau malem headset sampe ketiduran tb2 paginya pas headset dicabut dan pakai suara speaker langsung ilang solusi simple cm restart cm bikin kesel aja sebenarnya hpnya awet dan kuat redmi,negative,0.9914842247962952,-1
OHGnsJYi4tQ,@DohxTV,Nonton pakai redmi note 12 pro 4g,0,2026-01-29T13:45:08Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton pakai redmi note 12 pro 4g,neutral,0.9951840043067932,0
OHGnsJYi4tQ,@ekokurniawan3226,Bang tolong bandingin dong redmi note 15 pro 5G sama poco x7 pro kira2 mn yg bagus bang,1,2026-01-30T19:34:46Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,18,long(14-30),bang tolong bandingin dong redmi note 15 pro 5g sama poco x7 pro kira2 mn yang bagus bang,positive,0.5213902592658997,1
OHGnsJYi4tQ,@wrapindobranding2159,"kenapa mesti di buat gitu kameranya, bikin mirip xiaomi 17 pro max kek, pasti saya langsung ganti redmi note 13 pro 5G saya, wkwkwk",0,2026-01-24T03:18:48Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,24,long(14-30),kenapa mesti di buat gitu kameranya bikin mirip xiaomi 17 pro max kek pasti saya langsung ganti redmi note 13 pro 5g saya wkwkwk,negative,0.7355365753173828,-1
OHGnsJYi4tQ,@nothings4504,Bentuk kamera belakangnya kurang menarik. 😂,1,2026-01-27T22:44:42Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),bentuk kamera belakangnya kurang menarik,negative,0.9960548877716064,-1
OHGnsJYi4tQ,@dianbayunurhadi5106,Masih di redmi note 8 pro 😅,0,2026-01-25T11:18:04Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),masih di redmi note 8 pro,neutral,0.9964296221733093,0
OHGnsJYi4tQ,@Meoww_201,Bentuknya bagus banget kayak POCO F7,0,2026-01-27T04:06:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),bentuknya bagus sangat kayak poco f7,positive,0.9990887641906738,1
OHGnsJYi4tQ,@amangedi5572,"Masih make redmi note 10s, masih mulus dan batre aman, tp jaringannya skrg ntah knapa JD kurang bagus",0,2026-01-27T23:08:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,18,long(14-30),masih make redmi note 10s masih mulus dan baterai aman tapi jaringannya skrg ntah knapa jd kurang bagus,negative,0.9947559833526611,-1
OHGnsJYi4tQ,@harryvlog80,Msh nyaman pake Xiaomi 13T😓,0,2026-01-24T09:36:24Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),msh nyaman pake xiaomi 13t,positive,0.9985533356666565,1
OHGnsJYi4tQ,@churmsie,bangg ini yang 8gb atau 12?,0,2026-01-31T13:01:52Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),bangg ini yang 8gb atau 12,neutral,0.6055781245231628,0
OHGnsJYi4tQ,@adibauladakum1789,Bakal jadi hape terlaris di tahin ini,0,2026-01-26T12:28:03Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),bakal jadi ponsel terlaris di tahin ini,positive,0.8627360463142395,1
OHGnsJYi4tQ,@Herada_Tglk,Nonton sambil makai redmi note 7,0,2026-02-05T10:05:33Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),nonton sambil makai redmi note 7,neutral,0.9957526922225952,0
OHGnsJYi4tQ,@JayaDi-b3w9h,Liat disainnya jadi bikin mikir lagi mau beli😔,0,2026-01-26T14:55:26Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),liat disainnya jadi bikin mikir lagi mau beli,negative,0.7952040433883667,-1
OHGnsJYi4tQ,@jeremyadam7913,Masih standby di Tecno camon 40 pro 5G😅😅😅,0,2026-01-24T06:06:50Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),masih standby di tecno camon 40 pro 5g,neutral,0.9990609288215637,0
OHGnsJYi4tQ,@iskandarrudy4215,Nonton ini pake hape redmi note 10pro,0,2026-01-24T10:03:45Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton ini pake ponsel redmi note 10pro,neutral,0.9921901822090149,0
OHGnsJYi4tQ,@Elsan91,"Nonton pake xiaomi 12 ❤, penglman yg menakjubkan.",0,2026-01-28T02:00:58Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),nonton pake xiaomi 12 penglman yang menakjubkan,positive,0.9221949577331543,1
OHGnsJYi4tQ,@argststr,Kalau yang Pro + mana reviewnya? Review speed charging nya dong.,0,2026-01-26T06:51:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),kalau yang pro mana reviewnya review speed charging nya dong,neutral,0.8251758217811584,0
OHGnsJYi4tQ,@Low-B,"Saran bang, buat tes HP coba pake game WHERE WINDS MEET..",0,2026-01-24T14:25:45Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),saran bang buat tes ponsel coba pake game where winds meet,neutral,0.6293796300888062,0
OHGnsJYi4tQ,@robystmikl4212,nonton pakai redmi 5 plus,0,2026-01-23T22:37:09Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),nonton pakai redmi 5 plus,neutral,0.8039160966873169,0
OHGnsJYi4tQ,@zulfahelmi8195,Padahal gw nungguin seri note 15 tapi diluar ekspektasi 😅,0,2026-01-23T23:25:47Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),padahal saya nungguin seri note 15 tapi diluar ekspektasi,negative,0.9971707463264465,-1
OHGnsJYi4tQ,@miftakhululum226,Masih pakai redmi note 8 😅,0,2026-01-26T18:28:19Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),masih pakai redmi note 8,neutral,0.9491199851036072,0
OHGnsJYi4tQ,@IvanYohanes,Biasanya redmi yg tidak mengecewakan yang genap genap,0,2026-01-27T01:45:29Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),biasanya redmi yang tidak mengecewakan yang genap genap,positive,0.9836718440055847,1
OHGnsJYi4tQ,@HerbianSadewo,Make redmi note 5 😢,0,2026-01-26T15:33:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),make redmi note 5,negative,0.5537923574447632,-1
OHGnsJYi4tQ,@whx5929,masih pake redmi note 10 pro😭,0,2026-01-28T12:20:36Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),masih pake redmi note 10 pro,positive,0.7460460066795349,1
OHGnsJYi4tQ,@Bolasaurus07,"Pnyaku redmi note 13 aj merasa kentang bgd .. tp d pke ngojol ujan""an masi aman.. mayan trnyata ip54",0,2026-01-25T16:01:16Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,19,long(14-30),pnyaku redmi note 13 aj merasa kentang bgd tapi d pke ngojol ujan an masi aman mayan trnyata ip54,positive,0.9739479422569275,1
OHGnsJYi4tQ,@TigaMahkota-q6p,Aku penonton cuma budget 2jt mentok,0,2026-01-24T10:06:06Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),aku penonton cuma budget 2jt mentok,negative,0.9943011999130249,-1
